1,0.900,Human,16-23,1727,364,0,2091,0.826,0.826,	1,0.900,Human,16-23,1729,147,0,1876,0.922,0.922,
2,0.900,Human,16-23,1725,549,0,2274,0.759,0.759,	2,0.900,Human,16-23,1717,159,0,1876,0.915,0.915,
3,0.900,Human,16-23,1705,516,0,2221,0.768,0.768,	3,0.900,Human,16-23,1695,181,0,1876,0.904,0.904,
4,0.900,Human,16-23,1722,572,0,2294,0.751,0.751,	4,0.900,Human,16-23,1709,167,0,1876,0.911,0.911,
5,0.900,Human,16-23,1722,593,0,2315,0.744,0.744,	5,0.900,Human,16-23,1706,170,0,1876,0.909,0.909,
6,0.900,Human,16-23,1729,646,0,2375,0.728,0.728,	6,0.900,Human,16-23,1708,168,0,1876,0.910,0.910,
7,0.900,Human,16-23,1727,671,0,2398,0.720,0.720,	7,0.900,Human,16-23,1701,175,0,1876,0.907,0.907,
8,0.900,Human,16-23,1734,723,0,2457,0.706,0.706,	8,0.900,Human,16-23,1707,169,0,1876,0.910,0.910,
9,0.900,Human,16-23,1719,747,0,2466,0.697,0.697,	9,0.900,Human,16-23,1692,184,0,1876,0.902,0.902,
10,0.900,Human,16-23,1733,783,0,2516,0.689,0.689,	10,0.900,Human,16-23,1697,179,0,1876,0.905,0.905,
11,0.900,Human,16-23,1719,798,0,2517,0.683,0.683,	11,0.900,Human,16-23,1680,196,0,1876,0.896,0.896,
12,0.900,Human,16-23,1727,820,0,2547,0.678,0.678,	12,0.900,Human,16-23,1682,194,0,1876,0.897,0.897,
13,0.900,Human,16-23,1722,836,0,2558,0.673,0.673,	13,0.900,Human,16-23,1673,203,0,1876,0.892,0.892,
14,0.900,Human,16-23,1727,842,0,2569,0.672,0.672,	14,0.900,Human,16-23,1676,200,0,1876,0.893,0.893,
15,0.900,Human,16-23,1729,861,0,2590,0.668,0.668,	15,0.900,Human,16-23,1676,200,0,1876,0.893,0.893,
16,0.900,Human,16-23,1735,880,0,2615,0.663,0.663,	16,0.900,Human,16-23,1676,200,0,1876,0.893,0.893,
17,0.900,Human,16-23,1747,891,0,2638,0.662,0.662,	17,0.900,Human,16-23,1686,190,0,1876,0.899,0.899,
